Time PWM Left Right
5735 -100 -1842 -1824
5757 -100 -1858 -1840
5781 -100 -1874 -1855
5804 -100 -1889 -1871
5826 -100 -1905 -1886
5850 -100 -1921 -1901
5872 -100 -1936 -1917
5895 -100 -1952 -1932
5918 -100 -1968 -1948
5941 -100 -1983 -1963
5963 -100 -1999 -1979
5987 -100 -2015 -1995
6009 100 -2018 -1994
6031 100 -2016 -1992
6053 100 -2011 -1986
6075 100 -2002 -1977
6096 100 -1992 -1966
6119 100 -1980 -1954
6140 100 -1968 -1941
6162 100 -1954 -1928
6184 100 -1941 -1914
6206 100 -1927 -1900
6227 100 -1912 -1886
6250 100 -1897 -1872
6272 100 -1883 -1857
6293 100 -1868 -1843
6316 100 -1853 -1829
6337 100 -1838 -1814
6359 100 -1823 -1800
6381 100 -1808 -1785
6403 100 -1793 -1771
6424 100 -1777 -1757
6447 100 -1762 -1742
6468 100 -1747 -1728
6490 100 -1732 -1713
6512 100 -1717 -1699
6534 100 -1701 -1684
6555 100 -1686 -1669
6578 100 -1671 -1655
6599 100 -1656 -1640
6621 100 -1641 -1625
6643 100 -1625 -1610
6665 100 -1610 -1595
6686 100 -1595 -1580
6709 100 -1580 -1566
6730 100 -1565 -1551
6752 100 -1549 -1536
6774 100 -1534 -1521
6796 100 -1519 -1506
6817 100 -1504 -1491
6840 100 -1488 -1476
6861 100 -1473 -1461
6883 100 -1458 -1446
6904 100 -1443 -1432
6927 100 -1428 -1417
6948 100 -1412 -1402
6970 100 -1397 -1387
6992 100 -1382 -1372
7014 100 -1367 -1357
7035 100 -1351 -1343
7058 100 -1336 -1328
7079 100 -1321 -1313
7101 100 -1306 -1298
7123 100 -1290 -1283
7145 100 -1275 -1269
7166 100 -1260 -1254
7189 100 -1245 -1240
7211 100 -1229 -1225
7232 100 -1214 -1210
7255 100 -1199 -1196
7276 100 -1184 -1181
7298 100 -1169 -1167
7320 100 -1153 -1152
7342 100 -1138 -1138
7363 100 -1123 -1123
7386 100 -1108 -1108
7407 100 -1092 -1093
7429 100 -1077 -1079
7451 100 -1062 -1064
7473 100 -1047 -1049
7494 100 -1031 -1034
7517 100 -1016 -1019
7538 100 -1001 -1004
7560 100 -985 -990
7581 100 -972 -976
7602 100 -958 -963
7623 100 -944 -949
7644 100 -930 -936
7665 100 -916 -922
7686 100 -903 -909
7707 100 -889 -895
7728 100 -875 -882
7749 100 -860 -868
7770 100 -846 -855
7791 100 -831 -841
7812 100 -816 -828
7833 100 -801 -813
7854 100 -787 -800
7875 100 -772 -785
7896 100 -758 -771
7917 100 -743 -756
7938 100 -728 -742
7959 100 -713 -728
7980 100 -699 -714
8001 100 -684 -700
8022 100 -670 -686
8043 100 -655 -671
8064 100 -640 -658
8085 100 -625 -643
8107 100 -610 -629
8128 100 -595 -615
8150 100 -580 -600
8171 100 -565 -586
8192 100 -551 -572
8213 100 -536 -558
8235 100 -521 -543
8256 100 -506 -529
8278 100 -491 -514
8299 100 -476 -499
8320 100 -461 -485
8341 100 -446 -471
8363 100 -431 -456
8384 100 -416 -441
8406 100 -401 -427
8427 100 -386 -412
8448 100 -372 -398
8469 100 -357 -383
8491 100 -342 -368
8512 100 -327 -354
8534 100 -312 -339
8555 100 -296 -324
8576 100 -282 -310
8597 100 -267 -296
8619 100 -252 -281
8640 100 -237 -266
8662 100 -222 -252
8683 100 -207 -237
8704 100 -193 -223
8725 100 -177 -208
8747 100 -162 -194
8768 100 -147 -179
8790 100 -132 -165
8811 100 -117 -150
8832 100 -103 -136
8853 100 -88 -122
8875 100 -73 -107
8896 100 -58 -93
8918 100 -43 -79
8939 100 -28 -64
8960 100 -13 -51
8981 100 2 -36
9003 100 17 -22
9024 -100 17 -22
9046 -100 14 -24
9067 -100 8 -30
9088 -100 0 -39
9109 -100 -11 -50
9131 -100 -22 -61
9152 -100 -35 -74
9174 -100 -48 -87
9195 -100 -61 -101
9216 -100 -75 -114
9237 -100 -89 -128
9259 -100 -103 -142
9280 -100 -117 -156
9302 -100 -132 -170
9323 -100 -146 -185
9344 -100 -160 -198
9365 -100 -175 -213
9387 -100 -190 -227
9408 -100 -205 -242
9430 -100 -219 -256
9451 -100 -234 -271
9472 -100 -248 -285
9493 -100 -263 -300
9515 -100 -277 -314
9536 -100 -292 -329
9558 -100 -307 -344
9579 -100 -322 -358
9600 -100 -336 -372
9621 -100 -350 -387
9643 -100 -365 -402
9664 -100 -380 -417
9686 -100 -394 -431
9707 -100 -409 -446
9728 -100 -423 -460
9749 -100 -438 -475
9771 -100 -453 -490
9792 -100 -467 -504
9814 -100 -482 -519
9835 -100 -497 -534
9856 -100 -511 -548
9877 -100 -525 -563
9899 -100 -540 -577
9920 -100 -555 -592
9942 -100 -569 -607
9963 -100 -584 -622
9984 -100 -598 -636
10005 -100 -613 -651
10027 -100 -627 -665
10048 -100 -642 -680
10070 -100 -657 -694
10091 -100 -671 -709
10112 -100 -685 -723
10133 -100 -700 -737
10155 -100 -715 -752
10176 -100 -729 -766
10198 -100 -744 -781
10219 -100 -759 -795
10240 -100 -772 -809
10261 -100 -787 -824
10283 -100 -802 -839
10304 -100 -816 -853
10326 -100 -831 -868
10347 -100 -846 -883
10368 -100 -860 -897
10389 -100 -874 -912
10411 -100 -889 -926
10432 -100 -903 -941
10454 -100 -918 -956
10475 -100 -933 -971
10496 -100 -947 -985
10517 -100 -961 -999
10539 -100 -976 -1014
10560 -100 -991 -1029
10582 -100 -1005 -1044
10603 -100 -1020 -1058
10624 -100 -1034 -1073
10645 -100 -1049 -1087
10667 -100 -1063 -1102
10688 -100 -1078 -1117
10710 -100 -1093 -1132
10731 -100 -1107 -1147
10752 -100 -1121 -1161
10773 -100 -1136 -1175
10795 -100 -1151 -1190
10816 -100 -1165 -1205
10838 -100 -1180 -1220
10859 -100 -1195 -1234
10880 -100 -1209 -1249
10901 -100 -1223 -1266
10923 -100 -1238 -1282
10944 -100 -1255 -1298
10966 -100 -1271 -1314
10987 -100 -1287 -1330
11008 -100 -1304 -1347
11031 -100 -1320 -1363
11056 -100 -1336 -1379
11079 -100 -1352 -1396
11103 -100 -1369 -1412
11127 -100 -1385 -1428
11151 -100 -1401 -1445
11174 -100 -1418 -1461
11199 -100 -1434 -1478
11223 -100 -1450 -1494
11246 -100 -1467 -1510
11271 -100 -1483 -1527
11294 -100 -1499 -1543
11318 -100 -1516 -1560
11342 -100 -1532 -1576
11366 -100 -1548 -1593
11390 -100 -1564 -1609
11414 -100 -1581 -1626
11438 -100 -1597 -1642
11462 -100 -1613 -1658
11486 -100 -1629 -1675
11509 -100 -1646 -1691
11534 -100 -1662 -1708
11557 -100 -1678 -1724
11581 -100 -1695 -1741
11606 -100 -1711 -1757
11629 -100 -1727 -1774
11653 -100 -1744 -1790
11677 -100 -1760 -1806
11701 -100 -1776 -1822
11725 -100 -1792 -1839
11749 -100 -1809 -1855
11772 -100 -1825 -1871
11797 -100 -1841 -1887
11821 -100 -1857 -1904
11844 -100 -1874 -1920
11869 -100 -1890 -1936
11892 -100 -1906 -1953
11916 -100 -1922 -1969
11940 -100 -1939 -1985
11964 -100 -1955 -2002
11988 -100 -1971 -2018
12012 100 -1976 -2016
12035 100 -1973 -2013
12058 100 -1967 -2006
12081 100 -1958 -1996
12103 100 -1947 -1984
12127 100 -1934 -1971
12149 100 -1921 -1957
12172 100 -1906 -1943
12195 100 -1892 -1928
12218 100 -1876 -1914
12240 100 -1861 -1898
12264 100 -1846 -1883
12286 100 -1830 -1868
12309 100 -1814 -1853
12333 100 -1798 -1837
12355 100 -1782 -1822
12378 100 -1766 -1807
12401 100 -1750 -1791
12424 100 -1734 -1776
12446 100 -1718 -1761
12470 100 -1702 -1746
12492 100 -1686 -1730
12515 100 -1670 -1715
12538 100 -1654 -1700
12561 100 -1638 -1684
12583 100 -1622 -1669
12607 100 -1606 -1653
12630 100 -1589 -1638
12653 100 -1573 -1622
12676 100 -1557 -1607
12698 100 -1541 -1591
12722 100 -1525 -1575
12744 100 -1509 -1560
12767 100 -1493 -1544
12790 100 -1477 -1528
12813 100 -1461 -1513
12835 100 -1444 -1497
12859 100 -1428 -1481
12881 100 -1412 -1466
12904 100 -1396 -1450
12928 100 -1380 -1434
12950 100 -1364 -1419
12973 100 -1348 -1403
12996 100 -1332 -1387
13019 100 -1315 -1372
13041 100 -1299 -1356
13065 100 -1283 -1340
13087 100 -1267 -1325
13110 100 -1251 -1309
13133 100 -1235 -1294
13156 100 -1219 -1278
13178 100 -1203 -1263
13202 100 -1187 -1247
13224 100 -1170 -1232
13247 100 -1154 -1217
13271 100 -1138 -1201
13293 100 -1122 -1186
13316 100 -1106 -1171
13339 100 -1090 -1155
13362 100 -1074 -1140
13385 100 -1058 -1125
13408 100 -1041 -1109
13430 100 -1025 -1094
13454 100 -1009 -1078
13476 100 -993 -1063
13498 100 -978 -1048
13520 100 -962 -1033
13542 100 -947 -1018
13563 100 -932 -1003
13586 100 -916 -988
13607 100 -901 -974
13628 100 -887 -960
13649 100 -872 -946
13670 100 -857 -931
13691 100 -843 -917
13712 100 -828 -903
13733 100 -813 -889
13754 100 -799 -874
13775 100 -784 -860
13796 100 -769 -846
13817 100 -755 -832
13838 100 -740 -817
13859 100 -725 -803
13880 100 -711 -789
13901 100 -696 -775
13922 100 -681 -761
13943 100 -667 -746
13964 100 -652 -732
13985 100 -637 -718
14006 100 -623 -704
14027 100 -608 -690
14048 100 -593 -676
14069 100 -578 -662
14090 100 -564 -648
14111 100 -549 -634
14132 100 -534 -621
14153 100 -520 -607
14174 100 -505 -593
14195 100 -490 -579
14216 100 -476 -565
14237 100 -461 -551
14258 100 -446 -536
14279 100 -432 -522
14300 100 -417 -508
14321 100 -402 -494
14342 100 -388 -480
14363 100 -373 -466
14384 100 -358 -451
14405 100 -344 -437
14426 100 -329 -423
14447 100 -314 -408
14468 100 -300 -394
14489 100 -285 -380
14510 100 -270 -366
14531 100 -256 -351
14552 100 -241 -337
14573 100 -226 -323
14594 100 -211 -308
14615 100 -197 -294
14636 100 -182 -280
14657 100 -167 -266
14678 100 -153 -252
14699 100 -138 -237
14720 100 -123 -223
14741 100 -108 -209
14763 100 -93 -196
14784 100 -78 -182
14806 100 -62 -168
14827 100 -47 -153
14848 100 -33 -139
14869 100 -18 -125
14891 100 -2 -111
14912 100 13 -96
14934 100 28 -82
14955 100 43 -67
14976 100 58 -54
14997 100 73 -39
15019 -100 81 -32
15040 -100 78 -36
15062 -100 74 -41
15083 -100 67 -49
15104 -100 57 -59
15125 -100 46 -70
15147 -100 34 -82
15168 -100 21 -95
15190 -100 8 -109
15211 -100 -6 -122
15232 -100 -19 -136
15253 -100 -33 -150
15275 -100 -48 -164
15296 -100 -62 -178
15318 -100 -77 -193
15339 -100 -92 -207
15360 -100 -106 -221
15381 -100 -120 -235
15403 -100 -135 -250
15424 -100 -150 -264
15446 -100 -165 -279
15467 -100 -179 -294
15488 -100 -193 -308
15509 -100 -208 -322
15531 -100 -223 -337
15552 -100 -238 -352
15574 -100 -252 -367
15595 -100 -267 -381
15616 -100 -281 -395
15637 -100 -296 -410
15659 -100 -311 -425
15680 -100 -325 -440
15702 -100 -340 -454
15723 -100 -355 -469
15744 -100 -369 -483
15765 -100 -384 -498
15787 -100 -399 -513
15808 -100 -413 -528
15830 -100 -428 -542
15851 -100 -443 -557
15872 -100 -457 -571
15893 -100 -472 -586
15915 -100 -487 -601
15936 -100 -501 -616
15958 -100 -516 -631
15979 -100 -531 -645
16000 -100 -545 -659
16021 -100 -560 -674
16043 -100 -575 -688
16064 -100 -589 -703
16086 -100 -604 -718
16107 -100 -619 -732
16128 -100 -633 -746
16149 -100 -648 -761
16171 -100 -663 -775
16192 -100 -677 -790
16214 -100 -692 -805
16235 -100 -707 -819
16256 -100 -721 -833
16277 -100 -735 -848
16299 -100 -750 -863
16320 -100 -765 -877
16342 -100 -780 -892
16363 -100 -795 -907
16384 -100 -809 -921
16405 -100 -823 -936
16427 -100 -838 -951
16448 -100 -853 -965
16470 -100 -868 -980
16491 -100 -882 -995
16512 -100 -896 -1009
16533 -100 -911 -1024
16555 -100 -926 -1039
16576 -100 -941 -1053
16598 -100 -955 -1068
16619 -100 -970 -1083
16640 -100 -984 -1097
16661 -100 -999 -1112
16683 -100 -1013 -1127
16704 -100 -1028 -1142
16726 -100 -1043 -1157
16747 -100 -1058 -1171
16768 -100 -1072 -1186
16789 -100 -1087 -1202
16811 -100 -1101 -1218
16832 -100 -1117 -1235
16854 -100 -1133 -1251
16875 -100 -1150 -1267
16896 -100 -1166 -1283
16917 -100 -1183 -1300
16942 -100 -1199 -1316
16965 -100 -1215 -1332
16990 -100 -1232 -1348
17013 -100 -1248 -1365
17037 -100 -1264 -1381
17061 -100 -1281 -1397
17085 -100 -1297 -1414
17108 -100 -1314 -1430
17133 -100 -1330 -1447
17157 -100 -1346 -1463
17180 -100 -1363 -1479
17205 -100 -1379 -1496
17228 -100 -1396 -1512
17252 -100 -1412 -1529
17276 -100 -1428 -1545
17300 -100 -1445 -1562
17325 -100 -1461 -1578
17348 -100 -1477 -1595
17372 -100 -1494 -1611
17396 -100 -1510 -1628
17420 -100 -1527 -1644
17443 -100 -1543 -1661
17468 -100 -1559 -1677
17491 -100 -1576 -1694
17515 -100 -1592 -1710
17540 -100 -1608 -1727
17563 -100 -1625 -1743
17588 -100 -1641 -1760
17611 -100 -1658 -1776
17635 -100 -1674 -1792
17659 -100 -1691 -1809
17683 -100 -1707 -1825
17707 -100 -1723 -1841
17731 -100 -1740 -1857
17755 -100 -1756 -1874
17778 -100 -1773 -1890
17803 -100 -1789 -1906
17826 -100 -1805 -1922
17850 -100 -1822 -1939
17874 -100 -1838 -1955
17898 -100 -1855 -1972
17923 -100 -1871 -1988
17946 -100 -1887 -2004
17970 -100 -1904 -2021
17994 -100 -1920 -2037
18018 100 -1924 -2037
18040 100 -1921 -2034
18064 100 -1915 -2027
18086 100 -1906 -2016
18109 100 -1895 -2004
18132 100 -1882 -1991
18155 100 -1868 -1978
18178 100 -1854 -1963
18201 100 -1839 -1949
18224 100 -1824 -1934
18246 100 -1809 -1919
18270 100 -1793 -1904
18292 100 -1777 -1888
18315 100 -1761 -1873
18338 100 -1745 -1858
18361 100 -1729 -1842
18383 100 -1713 -1827
18407 100 -1697 -1812
18429 100 -1681 -1796
18453 100 -1665 -1781
18476 100 -1648 -1766
18498 100 -1632 -1751
18522 100 -1616 -1735
18544 100 -1600 -1720
18567 100 -1583 -1705
18590 100 -1567 -1689
18613 100 -1551 -1674
18635 100 -1535 -1658
18659 100 -1519 -1642
18681 100 -1502 -1627
18704 100 -1486 -1611
18727 100 -1470 -1595
18750 100 -1453 -1580
18772 100 -1437 -1564
18796 100 -1421 -1548
18819 100 -1405 -1533
18841 100 -1388 -1517
18865 100 -1372 -1501
18887 100 -1356 -1485
18910 100 -1339 -1470
18933 100 -1323 -1454
18956 100 -1307 -1438
18978 100 -1291 -1423
19002 100 -1274 -1407
19024 100 -1258 -1391
19047 100 -1242 -1376
19070 100 -1225 -1360
19093 100 -1209 -1344
19116 100 -1193 -1329
19139 100 -1177 -1313
19162 100 -1160 -1297
19185 100 -1144 -1282
19208 100 -1128 -1266
19230 100 -1112 -1251
19254 100 -1095 -1236
19276 100 -1079 -1220
19299 100 -1063 -1205
19322 100 -1047 -1190
19345 100 -1030 -1174
19367 100 -1014 -1159
19391 100 -998 -1144
19412 100 -982 -1129
19434 100 -967 -1115
19457 100 -951 -1100
19478 100 -936 -1085
19500 100 -920 -1070
19522 100 -905 -1055
19544 100 -889 -1040
19565 100 -873 -1025
19588 100 -858 -1010
19609 100 -842 -995
19630 100 -827 -981
19651 100 -813 -966
19672 100 -798 -952
19693 100 -783 -938
19714 100 -768 -923
19735 100 -753 -909
19756 100 -738 -895
19777 100 -724 -880
19798 100 -709 -866
19819 100 -694 -852
19840 100 -679 -838
19861 100 -664 -823
19883 100 -649 -809
19904 100 -635 -795
19926 100 -620 -781
19947 100 -605 -766
19968 100 -590 -752
19989 100 -575 -738
20011 100 -560 -724
20032 100 -546 -710
20054 100 -531 -696
20075 100 -516 -682
20096 100 -501 -668
20117 100 -486 -654
20139 100 -472 -640
20160 100 -457 -626
20182 100 -442 -612
20203 100 -426 -598
20224 100 -412 -584
20245 100 -396 -570
20267 100 -381 -556
20288 100 -366 -542
20310 100 -350 -528
20331 100 -335 -513
20352 100 -320 -499
20373 100 -305 -485
20395 100 -290 -470
20416 100 -274 -455
20438 100 -259 -441
20459 100 -244 -426
20480 100 -229 -412
20501 100 -214 -397
20523 100 -198 -382
20544 100 -183 -367
20566 100 -168 -353
20587 100 -152 -338
20608 100 -138 -324
20629 100 -122 -309
20651 100 -107 -294
20672 100 -92 -280
20694 100 -76 -265
20715 100 -61 -250
20736 100 -47 -236
20757 100 -31 -221
20779 100 -16 -207
20800 100 0 -192
20822 100 15 -177
20843 100 30 -163
20864 100 45 -149
20885 100 60 -134
20907 100 76 -120
20928 100 91 -105
20950 100 106 -91
20971 100 122 -77
20992 100 136 -63
21013 100 152 -48
21035 -100 150 -51
21056 -100 148 -53
21078 -100 142 -60
21099 -100 133 -69
21120 -100 123 -79
21141 -100 111 -91
21163 -100 99 -104
21184 -100 86 -117
21206 -100 72 -130
21227 -100 58 -144
21248 -100 44 -157
21269 -100 30 -171
21291 -100 15 -186
21312 -100 1 -200
21334 -100 -14 -214
21355 -100 -29 -229
21376 -100 -43 -243
21397 -100 -58 -257
21419 -100 -73 -272
21440 -100 -88 -287
21462 -100 -102 -301
21483 -100 -117 -316
21504 -100 -131 -330
21525 -100 -146 -345
21547 -100 -161 -359
21568 -100 -176 -374
21590 -100 -190 -389
21611 -100 -205 -404
21632 -100 -219 -418
21653 -100 -234 -432
21675 -100 -249 -447
21696 -100 -264 -462
21718 -100 -278 -477
21739 -100 -293 -492
21760 -100 -307 -506
21781 -100 -322 -520
21803 -100 -337 -535
21824 -100 -352 -550
21846 -100 -366 -565
21867 -100 -381 -580
21888 -100 -395 -594
21909 -100 -410 -609
21931 -100 -425 -624
21952 -100 -440 -638
21974 -100 -454 -653
21995 -100 -469 -668
22016 -100 -483 -682
22037 -100 -498 -696
22059 -100 -513 -711
22080 -100 -528 -725
22102 -100 -542 -740
22123 -100 -557 -754
22144 -100 -571 -768
22165 -100 -586 -783
22187 -100 -601 -798
22208 -100 -616 -812
22230 -100 -631 -827
22251 -100 -645 -842
22272 -100 -660 -856
22293 -100 -675 -870
22315 -100 -689 -885
22336 -100 -704 -900
22358 -100 -719 -915
22379 -100 -734 -929
22400 -100 -748 -944
22421 -100 -763 -958
22443 -100 -778 -973
22464 -100 -793 -988
22486 -100 -808 -1003
22507 -100 -823 -1018
22528 -100 -837 -1032
22549 -100 -852 -1047
22571 -100 -866 -1061
22592 -100 -881 -1076
22614 -100 -896 -1091
22635 -100 -911 -1106
22656 -100 -925 -1120
22677 -100 -940 -1135
22699 -100 -955 -1150
22720 -100 -970 -1165
22742 -100 -985 -1180
22763 -100 -1000 -1194
22784 -100 -1014 -1208
22805 -100 -1029 -1223
22827 -100 -1044 -1239
22848 -100 -1059 -1256
22870 -100 -1075 -1272
22891 -100 -1091 -1288
22912 -100 -1108 -1304
22933 -100 -1124 -1321
22955 -100 -1141 -1337
22979 -100 -1157 -1353
23003 -100 -1174 -1370
23026 -100 -1191 -1386
23051 -100 -1207 -1402
23074 -100 -1224 -1419
23098 -100 -1240 -1435
23122 -100 -1257 -1452
23146 -100 -1274 -1468
23170 -100 -1290 -1485
23194 -100 -1307 -1501
23218 -100 -1323 -1518
23241 -100 -1340 -1534
23266 -100 -1356 -1551
23289 -100 -1373 -1567
23314 -100 -1390 -1584
23337 -100 -1406 -1600
23361 -100 -1424 -1617
23386 -100 -1440 -1633
23409 -100 -1457 -1650
23433 -100 -1473 -1666
23457 -100 -1490 -1683
23481 -100 -1507 -1699
23504 -100 -1523 -1716
23529 -100 -1540 -1732
23553 -100 -1556 -1749
23577 -100 -1573 -1765
23601 -100 -1589 -1782
23624 -100 -1606 -1798
23649 -100 -1622 -1814
23672 -100 -1639 -1830
23696 -100 -1656 -1847
23720 -100 -1672 -1863
23744 -100 -1689 -1879
23768 -100 -1705 -1895
23792 -100 -1722 -1912
23816 -100 -1738 -1928
23839 -100 -1756 -1945
23864 -100 -1772 -1961
23887 -100 -1789 -1977
23912 -100 -1805 -1994
23936 -100 -1822 -2010
23959 -100 -1839 -2027
23984 -100 -1855 -2043
24007 -100 -1872 -2060
24031 100 -1875 -2058
24054 100 -1873 -2055
24077 100 -1867 -2048
24099 100 -1858 -2037
24123 100 -1846 -2026
24145 100 -1834 -2013
24168 100 -1820 -1999
24192 100 -1806 -1984
24214 100 -1791 -1970
24237 100 -1775 -1955
24260 100 -1760 -1940
24283 100 -1744 -1924
24305 100 -1728 -1909
24329 100 -1712 -1894
24351 100 -1696 -1878
24374 100 -1680 -1863
24397 100 -1664 -1847
24420 100 -1648 -1832
24443 100 -1632 -1816
24466 100 -1615 -1801
24488 100 -1599 -1786
24512 100 -1583 -1771
24535 100 -1567 -1755
24557 100 -1550 -1740
24581 100 -1534 -1725
24603 100 -1518 -1709
24626 100 -1501 -1694
24649 100 -1485 -1678
24672 100 -1469 -1663
24694 100 -1452 -1647
24718 100 -1436 -1632
24740 100 -1420 -1616
24763 100 -1403 -1600
24786 100 -1387 -1585
24809 100 -1371 -1569
24832 100 -1354 -1553
24855 100 -1338 -1537
24878 100 -1322 -1522
24900 100 -1305 -1506
24924 100 -1289 -1490
24946 100 -1273 -1474
24969 100 -1256 -1459
24992 100 -1240 -1443
25015 100 -1224 -1427
25037 100 -1208 -1411
25061 100 -1191 -1396
25083 100 -1175 -1380
25106 100 -1159 -1364
25129 100 -1142 -1349
25152 100 -1126 -1333
25176 100 -1110 -1317
25198 100 -1093 -1302
25221 100 -1077 -1286
25244 100 -1061 -1271
25267 100 -1044 -1255
25289 100 -1028 -1240
25313 100 -1012 -1224
25335 100 -995 -1210
25357 100 -980 -1195
25379 100 -964 -1180
25401 100 -949 -1166
25422 100 -933 -1151
25445 100 -918 -1136
