Time PWM Left Right
5735 -100 -1850 -1825
5757 -100 -1866 -1841
5781 -100 -1882 -1856
5804 -100 -1897 -1872
5826 -100 -1913 -1888
5850 -100 -1929 -1903
5872 -100 -1945 -1919
5895 -100 -1961 -1934
5918 -100 -1976 -1950
5941 -100 -1992 -1966
5963 -100 -2008 -1981
5987 -100 -2024 -1997
6009 100 -2027 -1996
6031 100 -2025 -1992
6053 100 -2020 -1986
6075 100 -2012 -1977
6096 100 -2001 -1965
6119 100 -1989 -1953
6140 100 -1977 -1941
6162 100 -1963 -1927
6184 100 -1950 -1913
6206 100 -1935 -1899
6227 100 -1921 -1885
6250 100 -1906 -1871
6272 100 -1891 -1856
6293 100 -1876 -1842
6316 100 -1861 -1827
6337 100 -1845 -1812
6359 100 -1830 -1798
6381 100 -1815 -1783
6403 100 -1800 -1768
6424 100 -1784 -1754
6447 100 -1769 -1739
6468 100 -1754 -1724
6490 100 -1738 -1710
6512 100 -1723 -1695
6534 100 -1707 -1681
6555 100 -1692 -1666
6578 100 -1677 -1652
6599 100 -1661 -1638
6621 100 -1646 -1623
6643 100 -1631 -1609
6665 100 -1615 -1594
6686 100 -1600 -1579
6709 100 -1584 -1565
6730 100 -1569 -1550
6752 100 -1554 -1535
6774 100 -1538 -1520
6796 100 -1523 -1505
6817 100 -1507 -1490
6840 100 -1492 -1475
6861 100 -1477 -1460
6883 100 -1461 -1445
6904 100 -1446 -1430
6927 100 -1430 -1415
6948 100 -1415 -1400
6970 100 -1400 -1385
6992 100 -1384 -1370
7014 100 -1369 -1355
7035 100 -1353 -1340
7058 100 -1338 -1325
7079 100 -1322 -1310
7101 100 -1307 -1294
7123 100 -1291 -1279
7145 100 -1276 -1264
7166 100 -1261 -1248
7189 100 -1245 -1233
7211 100 -1230 -1217
7232 100 -1214 -1202
7255 100 -1199 -1186
7276 100 -1183 -1171
7298 100 -1168 -1155
7320 100 -1152 -1140
7342 100 -1137 -1125
7363 100 -1121 -1110
7386 100 -1106 -1094
7407 100 -1090 -1079
7429 100 -1075 -1064
7451 100 -1060 -1048
7473 100 -1044 -1033
7494 100 -1029 -1018
7517 100 -1013 -1002
7538 100 -998 -987
7559 100 -984 -973
7580 100 -970 -959
7601 100 -956 -945
7622 100 -942 -930
7643 100 -928 -916
7664 100 -914 -902
7685 100 -900 -888
7706 100 -885 -874
7727 100 -871 -859
7748 100 -856 -845
7769 100 -841 -831
7790 100 -826 -817
7811 100 -811 -802
7832 100 -796 -786
7853 100 -781 -772
7874 100 -766 -756
7895 100 -752 -742
7916 100 -736 -726
7937 100 -722 -711
7958 100 -707 -696
7979 100 -692 -682
8000 100 -677 -666
8022 100 -662 -651
8043 100 -646 -636
8064 100 -632 -622
8085 100 -616 -607
8107 100 -601 -592
8128 100 -586 -577
8150 100 -571 -562
8171 100 -556 -547
8192 100 -541 -533
8213 100 -526 -519
8235 100 -511 -504
8256 100 -495 -489
8278 100 -480 -474
8299 100 -465 -459
8320 100 -450 -444
8341 100 -435 -429
8363 100 -420 -414
8384 100 -405 -398
8406 100 -389 -383
8427 100 -374 -367
8448 100 -359 -352
8469 100 -344 -337
8491 100 -329 -321
8512 100 -314 -306
8534 100 -298 -291
8555 100 -283 -275
8576 100 -269 -260
8597 100 -253 -245
8619 100 -238 -230
8640 100 -223 -214
8662 100 -207 -199
8683 100 -192 -183
8704 100 -177 -169
8725 100 -162 -153
8747 100 -147 -138
8768 100 -132 -123
8790 100 -116 -107
8811 100 -101 -92
8832 100 -86 -77
8853 100 -71 -62
8875 100 -56 -47
8896 100 -40 -32
8918 100 -25 -17
8939 100 -10 -2
8960 100 5 13
8981 100 20 28
9003 100 35 43
9024 -100 34 41
9046 -100 31 39
9067 -100 26 33
9088 -100 17 24
9109 -100 7 14
9131 -100 -5 2
9152 -100 -17 -11
9174 -100 -31 -25
9195 -100 -44 -39
9216 -100 -58 -52
9237 -100 -72 -67
9259 -100 -87 -81
9280 -100 -102 -96
9302 -100 -117 -111
9323 -100 -131 -126
9344 -100 -146 -141
9365 -100 -161 -156
9387 -100 -175 -171
9408 -100 -190 -186
9430 -100 -205 -202
9451 -100 -220 -217
9472 -100 -235 -231
9493 -100 -250 -247
9515 -100 -265 -262
9536 -100 -280 -278
9558 -100 -296 -293
9579 -100 -311 -309
9600 -100 -325 -323
9621 -100 -340 -339
9643 -100 -355 -354
9664 -100 -370 -370
9686 -100 -385 -385
9707 -100 -400 -401
9728 -100 -414 -416
9749 -100 -429 -431
9771 -100 -444 -447
9792 -100 -459 -462
9814 -100 -474 -478
9835 -100 -489 -494
9856 -100 -503 -508
9877 -100 -518 -524
9899 -100 -533 -540
9920 -100 -548 -555
9942 -100 -563 -570
9963 -100 -578 -586
9984 -100 -592 -600
10005 -100 -607 -616
10027 -100 -622 -631
10048 -100 -637 -646
10070 -100 -652 -661
10091 -100 -667 -677
10112 -100 -681 -691
10133 -100 -696 -707
10155 -100 -711 -722
10176 -100 -726 -737
10198 -100 -741 -753
10219 -100 -756 -768
10240 -100 -771 -783
10261 -100 -786 -798
10283 -100 -801 -814
10304 -100 -816 -829
10326 -100 -831 -845
10347 -100 -846 -860
10368 -100 -860 -875
10389 -100 -875 -891
10411 -100 -890 -906
10432 -100 -905 -922
10454 -100 -920 -937
10475 -100 -935 -953
10496 -100 -949 -968
10517 -100 -964 -983
10539 -100 -979 -999
10560 -100 -994 -1015
10582 -100 -1009 -1030
10603 -100 -1024 -1046
10624 -100 -1038 -1061
10645 -100 -1053 -1076
10667 -100 -1068 -1092
10688 -100 -1083 -1107
10710 -100 -1098 -1123
10731 -100 -1113 -1138
10752 -100 -1128 -1153
10773 -100 -1143 -1168
10795 -100 -1158 -1184
10816 -100 -1173 -1199
10838 -100 -1188 -1214
10859 -100 -1203 -1230
10880 -100 -1217 -1245
10901 -100 -1232 -1262
10923 -100 -1247 -1279
10944 -100 -1263 -1296
10966 -100 -1280 -1313
10987 -100 -1297 -1330
11008 -100 -1313 -1348
11030 -100 -1330 -1365
11054 -100 -1347 -1382
11078 -100 -1363 -1399
11102 -100 -1380 -1417
11126 -100 -1397 -1434
11150 -100 -1413 -1451
11173 -100 -1430 -1469
11198 -100 -1446 -1486
11222 -100 -1463 -1503
11245 -100 -1480 -1521
11270 -100 -1497 -1538
11293 -100 -1513 -1555
11317 -100 -1530 -1573
11341 -100 -1547 -1590
11365 -100 -1563 -1607
11389 -100 -1580 -1625
11413 -100 -1596 -1642
11437 -100 -1613 -1659
11461 -100 -1630 -1676
11485 -100 -1646 -1693
11508 -100 -1663 -1710
11533 -100 -1680 -1727
11556 -100 -1696 -1744
11580 -100 -1713 -1761
11604 -100 -1730 -1778
11628 -100 -1746 -1795
11652 -100 -1763 -1812
11676 -100 -1780 -1829
11700 -100 -1796 -1847
11724 -100 -1813 -1864
11748 -100 -1830 -1881
11771 -100 -1846 -1898
11796 -100 -1863 -1915
11820 -100 -1880 -1932
11843 -100 -1896 -1950
11868 -100 -1913 -1967
11891 -100 -1930 -1984
11915 -100 -1946 -2002
11939 -100 -1963 -2019
11963 -100 -1980 -2036
11987 -100 -1996 -2054
12011 100 -2000 -2052
12034 100 -1998 -2048
12057 100 -1992 -2041
12080 100 -1983 -2031
12102 100 -1972 -2018
12126 100 -1959 -2005
12148 100 -1946 -1991
12171 100 -1931 -1976
12194 100 -1916 -1961
12217 100 -1901 -1945
12239 100 -1885 -1929
12263 100 -1869 -1913
12285 100 -1853 -1897
12308 100 -1837 -1881
12332 100 -1821 -1864
12354 100 -1805 -1848
12377 100 -1789 -1832
12400 100 -1772 -1816
12423 100 -1756 -1799
12445 100 -1740 -1783
12469 100 -1723 -1767
12491 100 -1707 -1751
12514 100 -1691 -1734
12537 100 -1674 -1718
12560 100 -1658 -1702
12582 100 -1641 -1686
12606 100 -1625 -1670
12628 100 -1609 -1654
12651 100 -1592 -1638
12675 100 -1576 -1622
12697 100 -1559 -1606
12721 100 -1543 -1590
12743 100 -1527 -1574
12766 100 -1510 -1558
12789 100 -1494 -1541
12812 100 -1477 -1525
12834 100 -1461 -1508
12858 100 -1444 -1492
12880 100 -1428 -1475
12903 100 -1412 -1459
12926 100 -1395 -1442
12949 100 -1379 -1426
12972 100 -1362 -1410
12995 100 -1346 -1393
13018 100 -1329 -1377
13040 100 -1313 -1360
13064 100 -1296 -1344
13086 100 -1280 -1327
13109 100 -1264 -1311
13132 100 -1247 -1294
13155 100 -1231 -1278
13177 100 -1214 -1262
13201 100 -1198 -1245
13223 100 -1181 -1229
13246 100 -1165 -1213
13270 100 -1149 -1196
13292 100 -1132 -1180
13315 100 -1116 -1164
13338 100 -1099 -1148
13361 100 -1083 -1132
13383 100 -1067 -1116
13407 100 -1050 -1100
13429 100 -1034 -1084
13453 100 -1017 -1068
13475 100 -1001 -1052
13498 100 -985 -1036
13520 100 -969 -1021
13542 100 -953 -1005
13563 100 -938 -990
13585 100 -923 -975
13606 100 -908 -960
13627 100 -893 -945
13648 100 -878 -930
13669 100 -863 -915
13690 100 -848 -900
13711 100 -833 -885
13732 100 -818 -871
13753 100 -803 -856
13774 100 -788 -841
13795 100 -773 -826
13816 100 -758 -811
13837 100 -743 -796
13858 100 -728 -781
13879 100 -713 -766
13900 100 -698 -751
13921 100 -684 -736
13942 100 -669 -721
13963 100 -654 -706
13984 100 -639 -691
14005 100 -624 -677
14026 100 -609 -662
14047 100 -594 -647
14068 100 -579 -632
14089 100 -564 -617
14110 100 -549 -603
14131 100 -534 -588
14152 100 -519 -573
14173 100 -504 -559
14194 100 -489 -544
14215 100 -474 -530
14236 100 -459 -515
14257 100 -444 -500
14278 100 -429 -486
14299 100 -414 -471
14320 100 -399 -456
14341 100 -384 -442
14362 100 -369 -427
14383 100 -355 -412
14404 100 -340 -397
14425 100 -325 -382
14446 100 -310 -367
14467 100 -295 -352
14488 100 -280 -337
14509 100 -265 -323
14530 100 -250 -308
14551 100 -235 -293
14572 100 -220 -278
14593 100 -205 -263
14614 100 -190 -248
14635 100 -175 -233
14656 100 -160 -218
14678 100 -144 -203
14699 100 -129 -188
14720 100 -114 -173
14741 100 -98 -159
14763 100 -83 -145
14784 100 -67 -129
14806 100 -52 -114
14827 100 -36 -99
14848 100 -22 -84
14869 100 -6 -69
14891 100 9 -54
14912 100 25 -38
14934 100 40 -23
14955 100 56 -8
14976 100 71 6
14997 100 86 21
15019 -100 93 29
15040 -100 91 25
15062 -100 86 21
15083 -100 78 12
15104 -100 69 3
15125 -100 58 -9
15147 -100 45 -21
15168 -100 32 -35
15190 -100 18 -48
15211 -100 4 -63
15232 -100 -9 -76
15253 -100 -24 -91
15275 -100 -39 -106
15296 -100 -54 -121
15318 -100 -69 -136
15339 -100 -83 -151
15360 -100 -98 -165
15381 -100 -113 -181
15403 -100 -128 -196
15424 -100 -143 -211
15446 -100 -158 -227
15467 -100 -173 -242
15488 -100 -187 -257
15509 -100 -202 -273
15531 -100 -217 -288
15552 -100 -232 -304
15574 -100 -247 -319
15595 -100 -262 -335
15616 -100 -277 -350
15637 -100 -292 -365
15659 -100 -307 -381
15680 -100 -322 -397
15702 -100 -337 -412
15723 -100 -352 -428
15744 -100 -366 -443
15765 -100 -381 -458
15787 -100 -396 -474
15808 -100 -412 -490
15830 -100 -427 -505
15851 -100 -442 -521
15872 -100 -456 -536
15893 -100 -471 -551
15915 -100 -486 -567
15936 -100 -501 -582
15958 -100 -516 -598
15979 -100 -531 -613
16000 -100 -546 -627
16021 -100 -561 -643
16043 -100 -576 -658
16064 -100 -591 -674
16086 -100 -606 -689
16107 -100 -621 -704
16128 -100 -635 -719
16149 -100 -650 -735
16171 -100 -665 -750
16192 -100 -681 -766
16214 -100 -696 -781
16235 -100 -711 -797
16256 -100 -725 -812
16277 -100 -740 -827
16299 -100 -755 -843
16320 -100 -770 -858
16342 -100 -785 -874
16363 -100 -800 -890
16384 -100 -814 -905
16405 -100 -830 -920
16427 -100 -845 -936
16448 -100 -860 -952
16470 -100 -875 -967
16491 -100 -890 -983
16512 -100 -904 -998
16533 -100 -919 -1013
16555 -100 -934 -1029
16576 -100 -949 -1045
16598 -100 -964 -1060
16619 -100 -979 -1076
16640 -100 -993 -1091
16661 -100 -1008 -1106
16683 -100 -1023 -1122
16704 -100 -1038 -1137
16726 -100 -1053 -1153
16747 -100 -1068 -1168
16768 -100 -1083 -1183
16789 -100 -1098 -1199
16811 -100 -1113 -1216
16832 -100 -1128 -1233
16854 -100 -1145 -1250
16875 -100 -1162 -1268
16896 -100 -1178 -1285
16917 -100 -1195 -1302
16941 -100 -1212 -1319
16965 -100 -1228 -1336
16989 -100 -1245 -1354
17012 -100 -1262 -1371
17037 -100 -1278 -1389
17060 -100 -1295 -1406
17084 -100 -1312 -1423
17108 -100 -1328 -1441
17132 -100 -1345 -1458
17156 -100 -1362 -1476
17180 -100 -1378 -1493
17204 -100 -1395 -1510
17227 -100 -1412 -1528
17252 -100 -1428 -1545
17275 -100 -1445 -1563
17300 -100 -1463 -1581
17324 -100 -1479 -1598
17347 -100 -1496 -1616
17372 -100 -1513 -1633
17395 -100 -1529 -1651
17419 -100 -1546 -1668
17443 -100 -1563 -1685
17467 -100 -1579 -1702
17490 -100 -1596 -1720
17515 -100 -1613 -1737
17539 -100 -1629 -1754
17563 -100 -1646 -1771
17587 -100 -1663 -1788
17610 -100 -1679 -1805
17635 -100 -1696 -1823
17658 -100 -1713 -1840
17682 -100 -1729 -1858
17707 -100 -1746 -1875
17730 -100 -1763 -1892
17754 -100 -1779 -1910
17778 -100 -1796 -1927
17802 -100 -1813 -1944
17825 -100 -1829 -1962
17850 -100 -1846 -1979
17873 -100 -1863 -1997
17898 -100 -1879 -2014
17922 -100 -1896 -2031
17945 -100 -1913 -2049
17970 -100 -1929 -2066
17993 -100 -1946 -2084
18017 100 -1949 -2082
18040 100 -1945 -2080
18063 100 -1939 -2073
18085 100 -1930 -2062
18109 100 -1919 -2050
18131 100 -1906 -2037
18154 100 -1892 -2022
18178 100 -1878 -2008
18200 100 -1862 -1992
18223 100 -1847 -1976
18246 100 -1831 -1960
18269 100 -1815 -1944
18291 100 -1799 -1928
18315 100 -1783 -1912
18337 100 -1766 -1895
18360 100 -1750 -1879
18383 100 -1734 -1863
18406 100 -1717 -1846
18429 100 -1701 -1830
18452 100 -1684 -1813
18475 100 -1668 -1797
18498 100 -1651 -1781
18521 100 -1635 -1764
18543 100 -1618 -1748
18567 100 -1601 -1732
18589 100 -1585 -1715
18612 100 -1568 -1699
18635 100 -1552 -1683
18658 100 -1535 -1667
18680 100 -1519 -1651
18704 100 -1502 -1635
18726 100 -1486 -1619
18749 100 -1469 -1603
18772 100 -1452 -1586
18795 100 -1436 -1570
18818 100 -1419 -1554
18841 100 -1403 -1537
18864 100 -1386 -1521
18886 100 -1370 -1504
18910 100 -1353 -1488
18932 100 -1337 -1471
18955 100 -1320 -1454
18978 100 -1304 -1438
19001 100 -1287 -1421
19023 100 -1270 -1405
19047 100 -1254 -1388
19069 100 -1237 -1371
19092 100 -1221 -1355
19116 100 -1204 -1338
19138 100 -1187 -1322
19162 100 -1171 -1305
19184 100 -1154 -1289
19207 100 -1138 -1272
19230 100 -1121 -1256
19253 100 -1105 -1239
19275 100 -1088 -1223
19299 100 -1071 -1206
19321 100 -1055 -1190
19344 100 -1038 -1174
19367 100 -1022 -1158
19390 100 -1005 -1141
19412 100 -989 -1126
19435 100 -973 -1110
19457 100 -957 -1095
19478 100 -941 -1080
19501 100 -925 -1064
19522 100 -910 -1049
19544 100 -894 -1033
19566 100 -878 -1018
19588 100 -862 -1002
19609 100 -846 -987
19631 100 -831 -972
19652 100 -816 -957
19673 100 -801 -942
19694 100 -786 -927
19715 100 -771 -912
19736 100 -756 -896
19757 100 -741 -881
19778 100 -726 -866
19799 100 -711 -852
19820 100 -696 -837
19841 100 -680 -823
19862 100 -665 -808
19883 100 -650 -794
19904 100 -635 -780
19926 100 -620 -765
19947 100 -605 -751
19968 100 -590 -736
19989 100 -575 -721
20011 100 -560 -706
20032 100 -545 -692
20054 100 -530 -677
20075 100 -514 -662
20096 100 -499 -647
20117 100 -484 -632
20139 100 -469 -617
20160 100 -454 -602
20182 100 -439 -588
20203 100 -423 -573
20224 100 -409 -558
20245 100 -393 -543
20267 100 -377 -529
20288 100 -362 -514
20310 100 -346 -499
20331 100 -331 -484
20352 100 -316 -470
20373 100 -300 -455
20395 100 -284 -440
20416 100 -269 -424
20438 100 -253 -409
20459 100 -238 -393
20480 100 -223 -379
20501 100 -207 -363
20523 100 -191 -348
20544 100 -176 -333
20566 100 -160 -317
20587 100 -145 -302
20608 100 -130 -287
20629 100 -114 -272
20651 100 -99 -257
20672 100 -83 -242
20694 100 -67 -227
20715 100 -52 -212
20736 100 -37 -197
20757 100 -21 -182
20779 100 -6 -167
20800 100 10 -152
20822 100 25 -137
20843 100 41 -122
20864 100 56 -108
20885 100 72 -93
20907 100 87 -78
20928 100 103 -63
20950 100 118 -48
20971 100 134 -33
20992 100 149 -19
21013 100 164 -4
21035 -100 162 -7
21056 -100 161 -10
21078 -100 155 -17
21099 -100 146 -26
21120 -100 136 -36
21141 -100 124 -48
21163 -100 111 -61
21184 -100 97 -74
21206 -100 83 -88
21227 -100 69 -102
21248 -100 55 -116
21269 -100 41 -130
21291 -100 26 -145
21312 -100 11 -159
21334 -100 -4 -174
21355 -100 -19 -189
21376 -100 -33 -203
21397 -100 -48 -218
21419 -100 -64 -233
21440 -100 -79 -248
21462 -100 -94 -263
21483 -100 -109 -278
21504 -100 -123 -292
21525 -100 -138 -307
21547 -100 -153 -322
21568 -100 -168 -338
21590 -100 -183 -353
21611 -100 -199 -368
21632 -100 -213 -382
21653 -100 -228 -397
21675 -100 -243 -412
21696 -100 -258 -427
21718 -100 -273 -442
21739 -100 -288 -457
21760 -100 -303 -472
21781 -100 -318 -487
21803 -100 -333 -502
21824 -100 -348 -517
21846 -100 -363 -532
21867 -100 -378 -547
21888 -100 -392 -561
21909 -100 -407 -576
21931 -100 -422 -591
21952 -100 -437 -606
21974 -100 -452 -620
21995 -100 -467 -635
22016 -100 -482 -649
22037 -100 -497 -664
22059 -100 -512 -679
22080 -100 -527 -694
22102 -100 -542 -709
22123 -100 -557 -724
22144 -100 -571 -738
22165 -100 -586 -753
22187 -100 -601 -768
22208 -100 -616 -783
22230 -100 -631 -798
22251 -100 -646 -813
22272 -100 -661 -827
22293 -100 -676 -843
22315 -100 -691 -858
22336 -100 -706 -873
22358 -100 -721 -888
22379 -100 -736 -903
22400 -100 -750 -918
22421 -100 -765 -933
22443 -100 -780 -948
22464 -100 -795 -963
22486 -100 -810 -979
22507 -100 -825 -994
22528 -100 -839 -1009
22549 -100 -854 -1024
22571 -100 -869 -1039
22592 -100 -884 -1055
22614 -100 -899 -1070
22635 -100 -914 -1085
22656 -100 -929 -1100
22677 -100 -944 -1115
22699 -100 -959 -1130
22720 -100 -974 -1146
22742 -100 -989 -1161
22763 -100 -1004 -1176
22784 -100 -1018 -1191
22805 -100 -1033 -1207
22827 -100 -1048 -1223
22848 -100 -1063 -1240
22870 -100 -1078 -1257
22891 -100 -1094 -1274
22912 -100 -1110 -1291
22933 -100 -1127 -1309
22955 -100 -1144 -1326
22976 -100 -1160 -1343
23001 -100 -1177 -1361
23024 -100 -1194 -1378
23048 -100 -1210 -1395
23072 -100 -1227 -1413
23096 -100 -1244 -1430
23119 -100 -1260 -1447
23144 -100 -1277 -1465
23168 -100 -1294 -1482
23191 -100 -1310 -1500
23216 -100 -1327 -1517
23239 -100 -1344 -1534
23263 -100 -1360 -1552
23287 -100 -1377 -1569
23311 -100 -1394 -1586
23335 -100 -1410 -1603
23359 -100 -1427 -1620
23383 -100 -1444 -1638
23407 -100 -1460 -1655
23431 -100 -1477 -1672
23454 -100 -1494 -1689
23479 -100 -1510 -1707
23502 -100 -1527 -1724
23526 -100 -1544 -1741
23550 -100 -1561 -1758
23574 -100 -1577 -1775
23598 -100 -1594 -1792
23622 -100 -1611 -1809
23646 -100 -1627 -1826
23670 -100 -1644 -1844
23694 -100 -1661 -1861
23717 -100 -1677 -1878
23742 -100 -1694 -1896
23766 -100 -1711 -1913
23789 -100 -1727 -1930
23814 -100 -1744 -1948
23837 -100 -1761 -1965
23861 -100 -1778 -1982
23885 -100 -1794 -2000
23909 -100 -1811 -2018
23933 -100 -1828 -2036
23957 -100 -1844 -2053
23981 -100 -1861 -2071
24005 -100 -1878 -2088
24029 100 -1882 -2087
24051 100 -1880 -2085
24075 100 -1874 -2077
24097 100 -1865 -2067
24120 100 -1854 -2055
24143 100 -1841 -2042
24166 100 -1827 -2027
24188 100 -1812 -2013
24212 100 -1797 -1997
24235 100 -1782 -1982
24257 100 -1766 -1966
24281 100 -1750 -1950
24303 100 -1734 -1933
24326 100 -1718 -1917
24349 100 -1701 -1901
24372 100 -1685 -1885
24394 100 -1668 -1868
24418 100 -1652 -1852
24440 100 -1635 -1835
24463 100 -1619 -1819
24486 100 -1602 -1803
24509 100 -1586 -1786
24532 100 -1569 -1770
24555 100 -1552 -1754
24578 100 -1536 -1738
24601 100 -1519 -1721
24624 100 -1503 -1705
24646 100 -1486 -1689
24670 100 -1469 -1673
24692 100 -1453 -1657
24715 100 -1436 -1641
24738 100 -1420 -1625
24761 100 -1403 -1609
24783 100 -1386 -1593
24807 100 -1370 -1577
24829 100 -1353 -1561
24852 100 -1337 -1545
24876 100 -1320 -1528
24898 100 -1303 -1512
24921 100 -1287 -1495
24944 100 -1270 -1479
24967 100 -1254 -1463
24989 100 -1237 -1446
25013 100 -1220 -1430
25035 100 -1204 -1413
25058 100 -1187 -1397
25081 100 -1171 -1380
25104 100 -1154 -1364
25126 100 -1137 -1347
25150 100 -1121 -1331
25172 100 -1104 -1314
25195 100 -1087 -1298
25219 100 -1071 -1282
25241 100 -1054 -1265
25265 100 -1038 -1249
25287 100 -1021 -1233
25310 100 -1004 -1216
25333 100 -988 -1201
25355 100 -972 -1185
25376 100 -956 -1170
25399 100 -940 -1155
25420 100 -924 -1139
25442 100 -908 -1124
25464 100 -893 -1109
25486 100 -877 -1093
