Time PWM Left Right
8352.00 -12 -2123 -2073
 
8380.00 -11 -2125 -2076
 
8409.00 -10 -2127 -2077
 
8436.00 -9 -2129 -2079
 
8464.00 -8 -2130 -2080
 
8491.00 -7 -2131 -2080
 
8517.00 -6 -2132 -2081
 
8545.00 -5 -2132 -2081
 
8571.00 -4 -2132 -2081
 
8599.00 -3 -2132 -2081
 
8626.00 -2 -2132 -2081
 
8652.00 -1 -2132 -2081
 
8680.00 0 -2132 -2081
 
8706.00 1 -2132 -2081
 
8732.00 2 -2132 -2081
 
8758.00 3 -2132 -2081
 
8783.00 4 -2132 -2081
 
8810.00 5 -2132 -2081
 
8836.00 6 -2132 -2081
 
8862.00 7 -2132 -2081
 
8888.00 8 -2132 -2081
 
8913.00 9 -2132 -2081
 
8940.00 10 -2132 -2081
 
8967.00 11 -2132 -2081
 
8994.00 12 -2132 -2081
 
9021.00 13 -2132 -2081
 
9048.00 14 -2132 -2081
 
9075.00 15 -2132 -2081
 
9102.00 16 -2132 -2081
 
9129.00 17 -2132 -2080
 
9156.00 18 -2131 -2080
 
9183.00 19 -2130 -2080
 
9210.00 20 -2129 -2079
 
9237.00 21 -2128 -2078
 
9265.00 22 -2127 -2076
 
9291.00 23 -2125 -2075
 
9318.00 24 -2123 -2072
 
9346.00 25 -2120 -2069
 
9372.00 26 -2117 -2066
 
9400.00 27 -2113 -2062
 
9426.00 28 -2109 -2058
 
9453.00 29 -2105 -2054
 
9481.00 30 -2100 -2049
 
9507.00 31 -2095 -2044
 
9535.00 32 -2090 -2039
 
9562.00 33 -2084 -2033
 
9588.00 34 -2077 -2027
 
9616.00 35 -2071 -2021
 
9643.00 36 -2064 -2014
 
9670.00 37 -2057 -2007
 
9697.00 38 -2050 -2000
 
9724.00 39 -2042 -1992
 
9751.00 40 -2034 -1984
 
9778.00 41 -2026 -1976
 
9805.00 42 -2017 -1968
 
9832.00 43 -2009 -1959
 
9860.00 44 -2000 -1951
 
9886.00 45 -1990 -1941
 
9913.00 46 -1981 -1932
 
9940.00 47 -1971 -1922
 
